,date,days_before,bookings,weather_temp,weather_rain,weather_available,visitors,bookings_increase
431,2010-08-17,21,364.0,0.0,0.0,0,1784,3.9
432,2010-08-18,4,655.0,22.5,0.0,1,1820,1.78
433,2010-08-18,7,553.0,22.5,0.0,1,1820,2.29
434,2010-08-18,10,453.0,0.0,0.0,0,1820,3.02
435,2010-08-18,21,335.0,0.0,0.0,0,1820,4.43
436,2010-08-19,4,408.0,18.3,1.0,1,1078,1.64
437,2010-08-19,7,338.0,18.3,1.0,1,1078,2.19
438,2010-08-19,10,299.0,0.0,0.0,0,1078,2.61
439,2010-08-19,21,222.0,0.0,0.0,0,1078,3.85
440,2010-08-20,4,835.0,21.9,0.0,1,2112,1.53
441,2010-08-20,7,721.0,21.9,0.0,1,2112,1.93
442,2010-08-20,10,650.0,0.0,0.0,0,2112,2.25
443,2010-08-20,21,506.0,0.0,0.0,0,2112,3.17
444,2010-08-21,4,1161.0,24.0,1.0,1,3656,2.15
445,2010-08-21,7,930.0,24.0,1.0,1,3656,2.93
446,2010-08-21,10,785.0,0.0,0.0,0,3656,3.66
447,2010-08-21,21,589.0,0.0,0.0,0,3656,5.21
448,2010-08-22,4,768.0,20.5,0.0,1,2396,2.12
449,2010-08-22,7,560.0,20.5,0.0,1,2396,3.28
450,2010-08-22,10,478.0,0.0,0.0,0,2396,4.01
451,2010-08-22,21,376.0,0.0,0.0,0,2396,5.38
452,2010-08-23,4,228.0,21.2,0.0,1,710,2.12
453,2010-08-23,7,166.0,21.2,0.0,1,710,3.28
454,2010-08-23,10,142.0,0.0,0.0,0,710,4.01
455,2010-08-23,21,111.0,0.0,0.0,0,710,5.38
456,2010-08-24,4,189.0,20.2,1.0,1,590,2.12
457,2010-08-24,7,138.0,20.2,1.0,1,590,3.28
458,2010-08-24,10,118.0,0.0,0.0,0,590,4.01
459,2010-08-24,21,92.0,0.0,0.0,0,590,5.38
460,2010-08-25,4,136.0,15.1,1.0,1,425,2.12
461,2010-08-25,7,99.0,15.1,1.0,1,425,3.28
462,2010-08-25,10,85.0,0.0,0.0,0,425,4.01
463,2010-08-25,21,67.0,0.0,0.0,0,425,5.38
464,2010-08-26,4,396.0,16.2,1.0,1,749,0.89
465,2010-08-26,7,337.0,16.2,1.0,1,749,1.22
466,2010-08-26,10,301.0,0.0,0.0,0,749,1.49
467,2010-08-26,21,226.0,0.0,0.0,0,749,2.32
468,2010-08-27,4,319.0,16.1,0.0,1,1002,2.14
469,2010-08-27,7,240.0,16.1,0.0,1,1002,3.17
470,2010-08-27,10,195.0,0.0,0.0,0,1002,4.15
471,2010-08-27,21,124.0,0.0,0.0,0,1002,7.07
472,2010-08-28,4,3106.0,17.1,0.0,1,3386,0.09
473,2010-08-28,7,2454.0,17.1,0.0,1,3386,0.38
474,2010-08-28,10,2157.0,0.0,0.0,0,3386,0.57
475,2010-08-28,21,1685.0,0.0,0.0,0,3386,1.01
476,2010-08-29,4,549.0,16.5,1.0,1,1713,2.12
477,2010-08-29,7,400.0,16.5,1.0,1,1713,3.28
478,2010-08-29,10,342.0,0.0,0.0,0,1713,4.01
479,2010-08-29,21,268.0,0.0,0.0,0,1713,5.38
480,2010-09-11,4,1886.0,17.3,0.0,1,3941,1.09
481,2010-09-11,7,1767.0,17.3,0.0,1,3941,1.23
482,2010-09-11,10,1622.0,0.0,0.0,0,3941,1.43
483,2010-09-11,21,783.0,0.0,0.0,0,3941,4.03
484,2010-09-12,4,1062.0,19.9,1.0,1,3314,2.12
485,2010-09-12,7,774.0,19.9,1.0,1,3314,3.28
486,2010-09-12,10,661.0,0.0,0.0,0,3314,4.01
487,2010-09-12,21,519.0,0.0,0.0,0,3314,5.38
488,2010-09-18,4,998.0,10.9,1.0,1,2246,1.25
489,2010-09-18,7,924.0,10.9,1.0,1,2246,1.43
490,2010-09-18,10,796.0,0.0,0.0,0,2246,1.82
491,2010-09-18,21,374.0,0.0,0.0,0,2246,5.01
492,2010-09-19,4,540.0,15.3,1.0,1,1685,2.12
493,2010-09-19,7,394.0,15.3,1.0,1,1685,3.28
494,2010-09-19,10,336.0,0.0,0.0,0,1685,4.01
495,2010-09-19,21,264.0,0.0,0.0,0,1685,5.38
496,2010-09-25,4,881.0,18.2,0.0,1,1911,1.17
497,2010-09-25,7,796.0,18.2,0.0,1,1911,1.4
498,2010-09-25,10,661.0,0.0,0.0,0,1911,1.89
499,2010-09-25,21,483.0,0.0,0.0,0,1911,2.96
500,2010-09-26,4,444.0,10.8,1.0,1,1386,2.12
501,2010-09-26,7,324.0,10.8,1.0,1,1386,3.28
502,2010-09-26,10,277.0,0.0,0.0,0,1386,4.01
503,2010-09-26,21,217.0,0.0,0.0,0,1386,5.38
504,2010-10-02,4,539.0,12.2,0.0,1,1681,2.12
505,2010-10-02,7,393.0,12.2,0.0,1,1681,3.28
506,2010-10-02,10,336.0,0.0,0.0,0,1681,4.01
507,2010-10-02,21,263.0,0.0,0.0,0,1681,5.38
508,2010-10-03,4,1454.0,13.7,0.0,1,4537,2.12
509,2010-10-03,7,1060.0,13.7,0.0,1,4537,3.28
510,2010-10-03,10,906.0,0.0,0.0,0,4537,4.01
511,2010-10-03,21,711.0,0.0,0.0,0,4537,5.38
512,2010-10-30,4,318.0,10.6,0.0,1,572,0.8
513,2010-10-30,7,270.0,10.6,0.0,1,572,1.12
514,2010-10-30,10,243.0,0.0,0.0,0,572,1.35
515,2010-10-30,21,160.0,0.0,0.0,0,572,2.57
516,2010-10-31,4,173.0,11.8,0.0,1,447,1.58
517,2010-10-31,7,144.0,11.8,0.0,1,447,2.1
518,2010-10-31,10,127.0,0.0,0.0,0,447,2.53
519,2010-10-31,21,89.0,0.0,0.0,0,447,4.02
520,2010-11-01,4,314.0,9.9,0.0,1,622,0.98
521,2010-11-01,7,264.0,9.9,0.0,1,622,1.36
522,2010-11-01,10,158.0,0.0,0.0,0,622,2.93
523,2010-11-01,21,100.0,0.0,0.0,0,622,5.24
524,2010-11-02,4,266.0,8.0,1.0,1,607,1.28
525,2010-11-02,7,228.0,8.0,1.0,1,607,1.66
526,2010-11-02,10,200.0,0.0,0.0,0,607,2.04
527,2010-11-02,21,134.0,0.0,0.0,0,607,3.52
528,2010-11-03,4,198.0,11.1,1.0,1,395,1.0
529,2010-11-03,7,167.0,11.1,1.0,1,395,1.36
530,2010-11-03,10,158.0,0.0,0.0,0,395,1.5
531,2010-11-03,21,109.0,0.0,0.0,0,395,2.62
532,2010-11-04,4,711.0,9.1,0.0,1,1251,0.76
533,2010-11-04,7,629.0,9.1,0.0,1,1251,0.99
534,2010-11-04,10,532.0,0.0,0.0,0,1251,1.35
535,2010-11-04,21,373.0,0.0,0.0,0,1251,2.35
536,2010-11-05,4,713.0,7.3,0.0,1,1219,0.71
537,2010-11-05,7,632.0,7.3,0.0,1,1219,0.93
538,2010-11-05,10,353.0,0.0,0.0,0,1219,2.45
539,2010-11-05,21,241.0,0.0,0.0,0,1219,4.06
540,2010-11-06,4,550.0,4.9,0.0,1,990,0.8
541,2010-11-06,7,465.0,4.9,0.0,1,990,1.13
542,2010-11-06,10,409.0,0.0,0.0,0,990,1.42
543,2010-11-06,21,270.0,0.0,0.0,0,990,2.66
544,2010-11-07,4,189.0,4.2,0.0,1,380,1.01
545,2010-11-07,7,151.0,4.2,0.0,1,380,1.51
546,2010-11-07,10,119.0,0.0,0.0,0,380,2.18
547,2010-11-07,21,79.0,0.0,0.0,0,380,3.82
548,2011-03-05,4,112.0,3.7,0.0,1,192,0.72
549,2011-03-05,7,89.0,3.7,0.0,1,192,1.15
550,2011-03-05,10,69.0,0.0,0.0,0,192,1.8
551,2011-03-05,21,35.0,0.0,0.0,0,192,4.46
552,2011-04-18,4,557.0,18.5,0.0,1,836,0.5
553,2011-04-18,7,457.0,18.5,0.0,1,836,0.83
554,2011-04-18,10,360.0,0.0,0.0,0,836,1.32
555,2011-04-18,21,221.0,0.0,0.0,0,836,2.78
556,2011-04-19,4,543.0,15.3,0.0,1,1038,0.91
557,2011-04-19,7,425.0,15.3,0.0,1,1038,1.44
558,2011-04-19,10,387.0,0.0,0.0,0,1038,1.68
559,2011-04-19,21,289.0,0.0,0.0,0,1038,2.59
560,2011-04-20,4,511.0,18.0,0.0,1,976,0.91
561,2011-04-20,7,400.0,18.0,0.0,1,976,1.44
562,2011-04-20,10,364.0,0.0,0.0,0,976,1.68
563,2011-04-20,21,272.0,0.0,0.0,0,976,2.59
564,2011-04-21,4,513.0,20.1,0.0,1,980,0.91
565,2011-04-21,7,402.0,20.1,0.0,1,980,1.44
566,2011-04-21,10,366.0,0.0,0.0,0,980,1.68
567,2011-04-21,21,273.0,0.0,0.0,0,980,2.59
568,2011-04-22,4,919.0,17.8,0.0,1,2353,1.56
569,2011-04-22,7,680.0,17.8,0.0,1,2353,2.46
570,2011-04-22,10,608.0,0.0,0.0,0,2353,2.87
571,2011-04-22,21,452.0,0.0,0.0,0,2353,4.21
572,2011-04-23,4,1218.0,16.3,0.0,1,2254,0.85
573,2011-04-23,7,1053.0,16.3,0.0,1,2254,1.14
574,2011-04-23,10,935.0,0.0,0.0,0,2254,1.41
575,2011-04-23,21,704.0,0.0,0.0,0,2254,2.2
576,2011-04-24,4,1260.0,19.5,0.0,1,2105,0.67
577,2011-04-24,7,961.0,19.5,0.0,1,2105,1.19
578,2011-04-24,10,835.0,0.0,0.0,0,2105,1.52
579,2011-04-24,21,612.0,0.0,0.0,0,2105,2.44
580,2011-04-25,4,719.0,21.0,0.0,1,1373,0.91
581,2011-04-25,7,563.0,21.0,0.0,1,1373,1.44
582,2011-04-25,10,512.0,0.0,0.0,0,1373,1.68
583,2011-04-25,21,382.0,0.0,0.0,0,1373,2.59
584,2011-04-29,4,1829.0,18.6,0.0,1,4426,1.42
585,2011-04-29,7,1500.0,18.6,0.0,1,4426,1.95
586,2011-04-29,10,1410.0,0.0,0.0,0,4426,2.14
587,2011-04-29,21,1072.0,0.0,0.0,0,4426,3.13
588,2011-04-30,4,3325.0,15.4,1.0,1,8412,1.53
589,2011-04-30,7,2596.0,15.4,1.0,1,8412,2.24
590,2011-04-30,10,2305.0,0.0,0.0,0,8412,2.65
591,2011-04-30,21,1590.0,0.0,0.0,0,8412,4.29
592,2011-05-01,4,417.0,9.6,0.0,1,1394,2.34
593,2011-05-01,7,299.0,9.6,0.0,1,1394,3.66
594,2011-05-01,10,258.0,0.0,0.0,0,1394,4.4
595,2011-05-01,21,147.0,0.0,0.0,0,1394,8.5
596,2011-05-02,4,107.0,8.5,1.0,1,204,0.91
597,2011-05-02,7,84.0,8.5,1.0,1,204,1.44
598,2011-05-02,10,76.0,0.0,0.0,0,204,1.68
599,2011-05-02,21,57.0,0.0,0.0,0,204,2.59
600,2011-05-03,4,108.0,6.2,1.0,1,207,0.91
601,2011-05-03,7,85.0,6.2,1.0,1,207,1.44
602,2011-05-03,10,77.0,0.0,0.0,0,207,1.68
603,2011-05-03,21,58.0,0.0,0.0,0,207,2.59
604,2011-05-04,4,97.0,8.6,1.0,1,185,0.91
605,2011-05-04,7,76.0,8.6,1.0,1,185,1.44
606,2011-05-04,10,69.0,0.0,0.0,0,185,1.68
607,2011-05-04,21,52.0,0.0,0.0,0,185,2.59
608,2011-05-05,4,76.0,11.5,0.0,1,146,0.91
609,2011-05-05,7,60.0,11.5,0.0,1,146,1.44
610,2011-05-05,10,54.0,0.0,0.0,0,146,1.68
611,2011-05-05,21,41.0,0.0,0.0,0,146,2.59
612,2011-05-06,4,143.0,15.4,0.0,1,512,2.57
613,2011-05-06,7,117.0,15.4,0.0,1,512,3.39
614,2011-05-06,10,108.0,0.0,0.0,0,512,3.72
615,2011-05-06,21,85.0,0.0,0.0,0,512,4.99
616,2011-05-07,4,1037.0,17.3,0.0,1,2551,1.46
617,2011-05-07,7,807.0,17.3,0.0,1,2551,2.16
618,2011-05-07,10,715.0,0.0,0.0,0,2551,2.57
619,2011-05-07,21,524.0,0.0,0.0,0,2551,3.87
620,2011-05-08,4,924.0,17.2,0.0,1,2274,1.46
621,2011-05-08,7,677.0,17.2,0.0,1,2274,2.36
622,2011-05-08,10,615.0,0.0,0.0,0,2274,2.7
623,2011-05-08,21,440.0,0.0,0.0,0,2274,4.17
624,2011-05-09,4,213.0,21.1,0.0,1,406,0.91
625,2011-05-09,7,166.0,21.1,0.0,1,406,1.44
626,2011-05-09,10,151.0,0.0,0.0,0,406,1.68
627,2011-05-09,21,113.0,0.0,0.0,0,406,2.59
628,2011-05-10,4,225.0,23.7,0.0,1,429,0.91
629,2011-05-10,7,176.0,23.7,0.0,1,429,1.44
630,2011-05-10,10,160.0,0.0,0.0,0,429,1.68
631,2011-05-10,21,119.0,0.0,0.0,0,429,2.59
632,2011-05-11,4,203.0,24.4,0.0,1,388,0.91
633,2011-05-11,7,159.0,24.4,0.0,1,388,1.44
634,2011-05-11,10,145.0,0.0,0.0,0,388,1.68
635,2011-05-11,21,108.0,0.0,0.0,0,388,2.59
636,2011-05-12,4,299.0,20.4,0.0,1,572,0.91
637,2011-05-12,7,234.0,20.4,0.0,1,572,1.44
638,2011-05-12,10,213.0,0.0,0.0,0,572,1.68
639,2011-05-12,21,159.0,0.0,0.0,0,572,2.59
640,2011-05-13,4,261.0,17.8,0.0,1,433,0.66
641,2011-05-13,7,228.0,17.8,0.0,1,433,0.9
642,2011-05-13,10,206.0,0.0,0.0,0,433,1.1
643,2011-05-13,21,153.0,0.0,0.0,0,433,1.83
644,2011-05-14,4,1484.0,16.8,0.0,1,3384,1.28
645,2011-05-14,7,877.0,16.8,0.0,1,3384,2.86
646,2011-05-14,10,787.0,0.0,0.0,0,3384,3.3
647,2011-05-14,21,611.0,0.0,0.0,0,3384,4.54
648,2011-05-15,4,993.0,15.4,0.0,1,2076,1.09
649,2011-05-15,7,747.0,15.4,0.0,1,2076,1.78
650,2011-05-15,10,665.0,0.0,0.0,0,2076,2.12
651,2011-05-15,21,476.0,0.0,0.0,0,2076,3.36
652,2011-05-16,4,235.0,15.1,1.0,1,449,0.91
653,2011-05-16,7,184.0,15.1,1.0,1,449,1.44
654,2011-05-16,10,168.0,0.0,0.0,0,449,1.68
655,2011-05-16,21,125.0,0.0,0.0,0,449,2.59
656,2011-05-17,4,231.0,15.8,1.0,1,442,0.91
657,2011-05-17,7,181.0,15.8,1.0,1,442,1.44
658,2011-05-17,10,165.0,0.0,0.0,0,442,1.68
659,2011-05-17,21,123.0,0.0,0.0,0,442,2.59
660,2011-05-18,4,282.0,16.4,0.0,1,721,1.56
661,2011-05-18,7,244.0,16.4,0.0,1,721,1.96
662,2011-05-18,10,205.0,0.0,0.0,0,721,2.52
663,2011-05-18,21,139.0,0.0,0.0,0,721,4.17
664,2011-05-19,4,237.0,18.5,0.0,1,531,1.24
665,2011-05-19,7,202.0,18.5,0.0,1,531,1.63
666,2011-05-19,10,182.0,0.0,0.0,0,531,1.92
667,2011-05-19,21,138.0,0.0,0.0,0,531,2.84
668,2011-05-20,4,517.0,19.4,0.0,1,1210,1.34
669,2011-05-20,7,426.0,19.4,0.0,1,1210,1.84
670,2011-05-20,10,385.0,0.0,0.0,0,1210,2.14
671,2011-05-20,21,294.0,0.0,0.0,0,1210,3.12
672,2011-05-21,4,2290.0,18.7,0.0,1,4465,0.95
673,2011-05-21,7,1737.0,18.7,0.0,1,4465,1.57
674,2011-05-21,10,1450.0,0.0,0.0,0,4465,2.08
675,2011-05-21,21,548.0,0.0,0.0,0,4465,7.15
676,2011-05-22,4,1335.0,21.7,0.0,1,2737,1.05
677,2011-05-22,7,1117.0,21.7,0.0,1,2737,1.45
678,2011-05-22,10,1006.0,0.0,0.0,0,2737,1.72
679,2011-05-22,21,695.0,0.0,0.0,0,2737,2.94
680,2011-05-23,4,496.0,17.8,0.0,1,948,0.91
681,2011-05-23,7,389.0,17.8,0.0,1,948,1.44
682,2011-05-23,10,354.0,0.0,0.0,0,948,1.68
683,2011-05-23,21,264.0,0.0,0.0,0,948,2.59
684,2011-05-24,4,402.0,16.3,1.0,1,767,0.91
685,2011-05-24,7,314.0,16.3,1.0,1,767,1.44
686,2011-05-24,10,286.0,0.0,0.0,0,767,1.68
687,2011-05-24,21,214.0,0.0,0.0,0,767,2.59
688,2011-05-25,4,324.0,15.6,0.0,1,618,0.91
689,2011-05-25,7,253.0,15.6,0.0,1,618,1.44
690,2011-05-25,10,231.0,0.0,0.0,0,618,1.68
691,2011-05-25,21,172.0,0.0,0.0,0,618,2.59
692,2011-05-26,4,573.0,19.0,0.0,1,946,0.65
693,2011-05-26,7,493.0,19.0,0.0,1,946,0.92
694,2011-05-26,10,417.0,0.0,0.0,0,946,1.27
695,2011-05-26,21,258.0,0.0,0.0,0,946,2.67
696,2011-05-27,4,537.0,16.4,1.0,1,1074,1.0
697,2011-05-27,7,453.0,16.4,1.0,1,1074,1.37
698,2011-05-27,10,405.0,0.0,0.0,0,1074,1.65
699,2011-05-27,21,304.0,0.0,0.0,0,1074,2.53
700,2011-05-28,4,2609.0,15.2,0.0,1,3939,0.51
701,2011-05-28,7,2129.0,15.2,0.0,1,3939,0.85
702,2011-05-28,10,1807.0,0.0,0.0,0,3939,1.18
703,2011-05-28,21,763.0,0.0,0.0,0,3939,4.16
704,2011-05-29,4,1225.0,16.4,0.0,1,2547,1.08
705,2011-05-29,7,1003.0,16.4,0.0,1,2547,1.54
706,2011-05-29,10,866.0,0.0,0.0,0,2547,1.94
707,2011-05-29,21,612.0,0.0,0.0,0,2547,3.16
708,2011-05-30,4,434.0,20.2,0.0,1,828,0.91
709,2011-05-30,7,339.0,20.2,0.0,1,828,1.44
710,2011-05-30,10,309.0,0.0,0.0,0,828,1.68
711,2011-05-30,21,231.0,0.0,0.0,0,828,2.59
712,2011-05-31,4,598.0,27.5,0.0,1,1142,0.91
713,2011-05-31,7,468.0,27.5,0.0,1,1142,1.44
714,2011-05-31,10,426.0,0.0,0.0,0,1142,1.68
715,2011-05-31,21,318.0,0.0,0.0,0,1142,2.59
716,2011-06-01,4,650.0,20.3,0.0,1,1241,0.91
717,2011-06-01,7,509.0,20.3,0.0,1,1241,1.44
718,2011-06-01,10,463.0,0.0,0.0,0,1241,1.68
719,2011-06-01,21,346.0,0.0,0.0,0,1241,2.59
720,2011-06-02,4,2119.0,20.3,0.0,1,4725,1.23
721,2011-06-02,7,1929.0,20.3,0.0,1,4725,1.45
722,2011-06-02,10,1750.0,0.0,0.0,0,4725,1.7
723,2011-06-02,21,1339.0,0.0,0.0,0,4725,2.53
724,2011-06-03,4,3776.0,26.0,0.0,1,7590,1.01
725,2011-06-03,7,3136.0,26.0,0.0,1,7590,1.42
726,2011-06-03,10,2750.0,0.0,0.0,0,7590,1.76
727,2011-06-03,21,2035.0,0.0,0.0,0,7590,2.73
728,2011-06-04,4,3093.0,27.6,0.0,1,6247,1.02
729,2011-06-04,7,2571.0,27.6,0.0,1,6247,1.43
730,2011-06-04,10,2314.0,0.0,0.0,0,6247,1.7
731,2011-06-04,21,1882.0,0.0,0.0,0,6247,2.32
732,2011-06-05,4,2435.0,18.3,0.0,1,5772,1.37
733,2011-06-05,7,1963.0,18.3,0.0,1,5772,1.94
734,2011-06-05,10,1733.0,0.0,0.0,0,5772,2.33
735,2011-06-05,21,1309.0,0.0,0.0,0,5772,3.41
736,2011-06-06,4,1403.0,26.1,0.0,1,3717,1.65
737,2011-06-06,7,1021.0,26.1,0.0,1,3717,2.64
738,2011-06-06,10,847.0,0.0,0.0,0,3717,3.39
739,2011-06-06,21,610.0,0.0,0.0,0,3717,5.09
740,2011-06-07,4,782.0,28.4,0.0,1,1438,0.84
741,2011-06-07,7,701.0,28.4,0.0,1,1438,1.05
742,2011-06-07,10,625.0,0.0,0.0,0,1438,1.3
743,2011-06-07,21,494.0,0.0,0.0,0,1438,1.91
744,2011-06-08,4,575.0,24.6,0.0,1,1247,1.17
745,2011-06-08,7,535.0,24.6,0.0,1,1247,1.33
746,2011-06-08,10,491.0,0.0,0.0,0,1247,1.54
747,2011-06-08,21,370.0,0.0,0.0,0,1247,2.37
748,2011-06-09,4,731.0,20.8,1.0,1,1520,1.08
749,2011-06-09,7,644.0,20.8,1.0,1,1520,1.36
750,2011-06-09,10,576.0,0.0,0.0,0,1520,1.64
751,2011-06-09,21,416.0,0.0,0.0,0,1520,2.65
752,2011-06-10,4,871.0,22.7,1.0,1,1664,0.91
753,2011-06-10,7,760.0,22.7,1.0,1,1664,1.19
754,2011-06-10,10,688.0,0.0,0.0,0,1664,1.42
755,2011-06-10,21,553.0,0.0,0.0,0,1664,2.01
756,2011-06-11,4,2185.0,21.3,1.0,1,4741,1.17
757,2011-06-11,7,1874.0,21.3,1.0,1,4741,1.53
758,2011-06-11,10,1718.0,0.0,0.0,0,4741,1.76
759,2011-06-11,21,1370.0,0.0,0.0,0,4741,2.46
760,2011-06-12,4,1754.0,20.3,0.0,1,3561,1.03
761,2011-06-12,7,1484.0,20.3,0.0,1,3561,1.4
762,2011-06-12,10,1329.0,0.0,0.0,0,3561,1.68
763,2011-06-12,21,1015.0,0.0,0.0,0,3561,2.51
764,2011-06-13,4,1103.0,20.3,0.0,1,2327,1.11
765,2011-06-13,7,954.0,20.3,0.0,1,2327,1.44
766,2011-06-13,10,856.0,0.0,0.0,0,2327,1.72
767,2011-06-13,21,667.0,0.0,0.0,0,2327,2.49
768,2011-06-14,4,1208.0,19.8,0.0,1,2307,0.91
769,2011-06-14,7,1073.0,19.8,0.0,1,2307,1.15
770,2011-06-14,10,945.0,0.0,0.0,0,2307,1.44
771,2011-06-14,21,723.0,0.0,0.0,0,2307,2.19
772,2011-06-15,4,915.0,18.2,1.0,1,1985,1.17
773,2011-06-15,7,834.0,18.2,1.0,1,1985,1.38
774,2011-06-15,10,743.0,0.0,0.0,0,1985,1.67
775,2011-06-15,21,594.0,0.0,0.0,0,1985,2.34
776,2011-06-16,4,1519.0,20.7,0.0,1,2293,0.51
777,2011-06-16,7,1365.0,20.7,0.0,1,2293,0.68
778,2011-06-16,10,1246.0,0.0,0.0,0,2293,0.84
779,2011-06-16,21,1038.0,0.0,0.0,0,2293,1.21
780,2011-06-17,4,1062.0,16.9,1.0,1,2029,0.91
781,2011-06-17,7,926.0,16.9,1.0,1,2029,1.19
782,2011-06-17,10,853.0,0.0,0.0,0,2029,1.38
783,2011-06-17,21,663.0,0.0,0.0,0,2029,2.06
784,2011-06-18,4,4103.0,18.7,0.0,1,5703,0.39
785,2011-06-18,7,3520.0,18.7,0.0,1,5703,0.62
786,2011-06-18,10,3204.0,0.0,0.0,0,5703,0.78
787,2011-06-18,21,2523.0,0.0,0.0,0,5703,1.26
788,2011-06-19,4,872.0,13.0,1.0,1,2144,1.46
789,2011-06-19,7,724.0,13.0,1.0,1,2144,1.96
790,2011-06-19,10,631.0,0.0,0.0,0,2144,2.4
791,2011-06-19,21,410.0,0.0,0.0,0,2144,4.23
792,2011-06-20,4,1333.0,20.1,1.0,1,2612,0.96
793,2011-06-20,7,1116.0,20.1,1.0,1,2612,1.34
794,2011-06-20,10,986.0,0.0,0.0,0,2612,1.65
795,2011-06-20,21,757.0,0.0,0.0,0,2612,2.45
796,2011-06-21,4,1895.0,18.1,0.0,1,4017,1.12
797,2011-06-21,7,1646.0,18.1,0.0,1,4017,1.44
798,2011-06-21,10,1440.0,0.0,0.0,0,4017,1.79
799,2011-06-21,21,1104.0,0.0,0.0,0,4017,2.64
800,2011-06-22,4,1338.0,19.7,1.0,1,3078,1.3
801,2011-06-22,7,1188.0,19.7,1.0,1,3078,1.59
802,2011-06-22,10,1040.0,0.0,0.0,0,3078,1.96
803,2011-06-22,21,701.0,0.0,0.0,0,3078,3.39
804,2011-06-23,4,693.0,20.3,1.0,1,1595,1.3
805,2011-06-23,7,602.0,20.3,1.0,1,1595,1.65
806,2011-06-23,10,520.0,0.0,0.0,0,1595,2.07
807,2011-06-23,21,349.0,0.0,0.0,0,1595,3.57
808,2011-06-24,4,1251.0,18.1,0.0,1,2653,1.12
809,2011-06-24,7,1040.0,18.1,0.0,1,2653,1.55
810,2011-06-24,10,928.0,0.0,0.0,0,2653,1.86
811,2011-06-24,21,645.0,0.0,0.0,0,2653,3.11
812,2011-06-25,4,2068.0,17.9,1.0,1,4116,0.99
813,2011-06-25,7,1673.0,17.9,1.0,1,4116,1.46
814,2011-06-25,10,1497.0,0.0,0.0,0,4116,1.75
815,2011-06-25,21,1053.0,0.0,0.0,0,4116,2.91
816,2011-06-26,4,2200.0,20.5,0.0,1,4092,0.86
817,2011-06-26,7,1835.0,20.5,0.0,1,4092,1.23
818,2011-06-26,10,1657.0,0.0,0.0,0,4092,1.47
819,2011-06-26,21,1166.0,0.0,0.0,0,4092,2.51
820,2011-06-27,4,2127.0,24.1,0.0,1,3957,0.86
821,2011-06-27,7,1840.0,24.1,0.0,1,3957,1.15
822,2011-06-27,10,1677.0,0.0,0.0,0,3957,1.36
823,2011-06-27,21,1272.0,0.0,0.0,0,3957,2.11
824,2011-06-28,4,2834.0,27.5,0.0,1,5498,0.94
825,2011-06-28,7,2522.0,27.5,0.0,1,5498,1.18
826,2011-06-28,10,2272.0,0.0,0.0,0,5498,1.42
827,2011-06-28,21,1718.0,0.0,0.0,0,5498,2.2
828,2011-06-29,4,2117.0,25.3,0.0,1,4616,1.18
829,2011-06-29,7,1839.0,25.3,0.0,1,4616,1.51
830,2011-06-29,10,1654.0,0.0,0.0,0,4616,1.79
831,2011-06-29,21,1293.0,0.0,0.0,0,4616,2.57
832,2011-06-30,4,2495.0,26.0,0.0,1,4666,0.87
833,2011-06-30,7,2276.0,26.0,0.0,1,4666,1.05
834,2011-06-30,10,2074.0,0.0,0.0,0,4666,1.25
835,2011-06-30,21,1561.0,0.0,0.0,0,4666,1.99
836,2011-07-01,4,1916.0,24.5,0.0,1,4024,1.1
837,2011-07-01,7,1691.0,24.5,0.0,1,4024,1.38
838,2011-07-01,10,1530.0,0.0,0.0,0,4024,1.63
839,2011-07-01,21,1184.0,0.0,0.0,0,4024,2.4
840,2011-07-02,4,3616.0,26.0,1.0,1,7016,0.94
841,2011-07-02,7,3104.0,26.0,1.0,1,7016,1.26
842,2011-07-02,10,2852.0,0.0,0.0,0,7016,1.46
843,2011-07-02,21,2139.0,0.0,0.0,0,7016,2.28
844,2011-07-03,4,2163.0,21.5,0.0,1,4477,1.07
845,2011-07-03,7,1742.0,21.5,0.0,1,4477,1.57
846,2011-07-03,10,1565.0,0.0,0.0,0,4477,1.86
847,2011-07-03,21,1066.0,0.0,0.0,0,4477,3.2
848,2011-07-04,4,2281.0,18.0,1.0,1,5019,1.2
849,2011-07-04,7,1930.0,18.0,1.0,1,5019,1.6
850,2011-07-04,10,1684.0,0.0,0.0,0,5019,1.98
851,2011-07-04,21,1331.0,0.0,0.0,0,5019,2.77
852,2011-07-05,4,2875.0,22.3,0.0,1,7275,1.53
853,2011-07-05,7,2441.0,22.3,0.0,1,7275,1.98
854,2011-07-05,10,2165.0,0.0,0.0,0,7275,2.36
855,2011-07-05,21,1680.0,0.0,0.0,0,7275,3.33
856,2011-07-06,4,3054.0,23.9,0.0,1,7634,1.5
857,2011-07-06,7,2605.0,23.9,0.0,1,7634,1.93
858,2011-07-06,10,2279.0,0.0,0.0,0,7634,2.35
859,2011-07-06,21,1775.0,0.0,0.0,0,7634,3.3
860,2011-07-07,4,3091.0,24.9,0.0,1,6429,1.08
861,2011-07-07,7,2511.0,24.9,0.0,1,6429,1.56
862,2011-07-07,10,2209.0,0.0,0.0,0,6429,1.91
863,2011-07-07,21,1670.0,0.0,0.0,0,6429,2.85
864,2011-07-08,4,2072.0,24.9,0.0,1,5139,1.48
865,2011-07-08,7,1647.0,24.9,0.0,1,5139,2.12
866,2011-07-08,10,1448.0,0.0,0.0,0,5139,2.55
